date,open,high,low,close,volume,amount,outstanding_share,turnover
2026-03-23,1400.19,1401.82,1367.66,1375.51,4725589.0,6669708665.0,1252270215.0,0.003773617661264905
2026-03-24,1383.26,1384.81,1367.81,1374.79,2856179.0,4017694387.0,1252270215.0,0.0022808008733163072
2026-03-25,1377.51,1385.09,1368.62,1377.66,2609346.0,3677905549.0,1252270215.0,0.0020836924561046114
2026-03-26,1376.42,1381.21,1367.92,1368.78,2309289.0,3243387502.0,1252270215.0,0.0018440820298516803
2026-03-27,1367.63,1393.03,1364.37,1383.28,3008711.0,4257499781.0,1252270215.0,0.0024026052556077124
2026-03-30,1374.47,1397.91,1370.09,1387.17,2868459.0,4060684934.0,1252270215.0,0.0022906070635881092
2026-03-31,1434.06,1445.71,1414.92,1416.48,6169066.0,9015486797.0,1252270215.0,0.004926305781376426
2026-04-01,1430.63,1436.0,1419.29,1425.7,2912514.0,4256185472.0,1252270215.0,0.0023257871704630458
2026-04-02,1425.7,1431.01,1418.53,1426.13,2106437.0,3071809846.0,1252270215.0,0.0016820946268373874
2026-04-03,1425.79,1435.97,1421.36,1426.24,2019373.0,2953993081.0,1252270215.0,0.0016125696960699492
2026-04-07,1426.29,1436.01,1401.87,1406.73,2415218.0,3507471653.0,1252270215.0,0.0019286716006417194
2026-04-08,1426.24,1435.11,1418.56,1431.15,3383610.0,4947937007.0,1252270215.0,0.0027019807382386717
2026-04-09,1431.15,1431.15,1414.03,1426.72,2070476.0,3012278579.0,1252270215.0,0.0016533779812051188
2026-04-10,1425.4,1425.96,1407.78,1420.34,2886556.0,4187181529.0,1252270215.0,0.002305058417443874
2026-04-13,1410.61,1413.06,1399.87,1409.94,2521364.0,3629675490.0,1252270215.0,0.0020134344567158775
2026-04-14,1409.25,1415.11,1401.82,1413.45,2423261.0,3492544230.0,1252270215.0,0.001935094335849871
2026-04-15,1411.57,1436.78,1408.66,1433.57,3455348.0,5049317187.0,1252270215.0,0.0027592670963590715
2026-04-16,1433.52,1443.25,1426.24,1429.02,2451284.0,3597294838.0,1252270215.0,0.00195747209399211
2026-04-17,1367.63,1388.15,1367.5,1374.7,9682499.0,13631929446.0,1252270215.0,0.007731956636850937
2026-04-20,1370.56,1381.25,1367.63,1378.27,3645139.0,5127146041.0,1252270215.0,0.002910824641788673
2026-04-21,1378.38,1387.07,1377.4,1379.36,2175427.0,3074595192.0,1252270215.0,0.001737186570392078
2026-04-22,1382.28,1386.19,1372.5,1376.91,2691593.0,3793827534.0,1252270215.0,0.002149370772984487
2026-04-23,1375.45,1386.88,1372.61,1386.19,3770109.0,5332831151.0,1252270215.0,0.00301061939734788
2026-04-24,1380.43,1425.15,1380.43,1424.77,5545531.0,8003410999.0,1252270215.0,0.004428382096431161
2026-04-27,1387.17,1387.17,1369.78,1370.76,7279774.0,10239763452.0,1252270215.0,0.005813261317566353
2026-04-28,1369.59,1376.8,1367.74,1372.52,3400442.0,4772513712.0,1252270215.0,0.0027154219267284895
2026-04-29,1372.52,1377.16,1367.9,1368.77,3481313.0,4881691348.0,1252270215.0,0.002780001439226118
2026-04-30,1367.63,1368.77,1348.09,1352.77,5275267.0,7316111748.0,1252270215.0,0.004212562861283097
2026-05-06,1333.54,1347.12,1328.61,1343.21,4780604.0,6550750940.0,1252270215.0,0.003817549872812395
2026-05-07,1343.21,1355.91,1338.33,1339.35,4046147.0,5573286315.0,1252270215.0,0.003231049458442961
2026-05-08,1339.95,1350.8,1338.33,1341.25,3336853.0,4582855939.0,1252270215.0,0.00266464295008406
2026-05-11,1341.15,1341.15,1329.53,1329.86,5713510.0,7790721392.0,1252270215.0,0.004562521675882869
2026-05-12,1330.51,1332.05,1319.28,1323.23,5083743.0,6886304982.0,1252270215.0,0.004059621429229633
2026-05-13,1323.18,1327.19,1307.06,1313.01,5696787.0,7653257144.0,1252270215.0,0.0045491675293099585
2026-05-14,1307.06,1337.41,1304.31,1311.14,5524434.0,7428592859.0,1252270215.0,0.004411535093486193
2026-05-15,1304.28,1308.32,1296.43,1302.13,5818365.0,7749366540.0,1252270215.0,0.004646253604298973
2026-05-18,1305.11,1311.64,1289.1,1292.41,4966097.0,6594983723.0,1252270215.0,0.003965675251646866
2026-05-19,1291.34,1299.24,1287.53,1293.68,4325464.0,5719170335.0,1252270215.0,0.0034540979639925396
2026-05-20,1290.46,1302.17,1283.62,1284.6,4748733.0,6271273748.0,1252270215.0,0.0037920992954384052
2026-05-21,1282.62,1292.92,1280.69,1280.69,3886838.0,5112740391.0,1252270215.0,0.0031038333048590476
2026-05-22,1280.64,1281.58,1260.29,1260.37,4915714.0,6372389482.0,1252270215.0,0.003925441922293105
2026-05-25,1257.24,1274.62,1247.48,1256.15,4635276.0,5978725158.0,1252270215.0,0.0037014982425338607
2026-05-26,1255.63,1260.07,1240.65,1243.94,4593162.0,5867830633.0,1252270215.0,0.003667868120619638
2026-05-27,1238.7,1288.5,1221.2,1272.87,8272791.0,10586574902.0,1252270215.0,0.006606234741437175
2026-05-28,1260.17,1273.85,1241.61,1246.48,4588998.0,5895475019.0,1250081601.0,0.003670958756875584
2026-05-29,1241.22,1298.27,1240.64,1295.34,7647805.0,10037388211.0,1250081601.0,0.006117844622208786
2026-06-01,1296.32,1296.32,1271.22,1279.32,4384460.0,5741133268.0,1250081601.0,0.0035073390381017214
2026-06-02,1275.8,1295.69,1270.92,1277.0,3636185.0,4769963104.0,1250081601.0,0.0029087581139433153
2026-06-03,1273.85,1273.85,1246.5,1252.27,5247652.0,6743202681.0,1250081601.0,0.00419784756115293
2026-06-04,1249.42,1259.19,1237.4,1238.68,3350617.0,4273269325.0,1250081601.0,0.002680318626655797
2026-06-05,1248.45,1253.34,1238.43,1243.43,3130397.0,3984001862.0,1250081601.0,0.002504154126815278
2026-06-08,1242.59,1248.45,1230.87,1233.78,3082836.0,3898027116.0,1250081601.0,0.002466107810509244
2026-06-09,1233.79,1233.8,1223.59,1226.96,2786012.0,3500590715.0,1250081601.0,0.002228664111023901
2026-06-10,1223.13,1252.36,1221.3,1246.38,3924414.0,4991686419.0,1250081601.0,0.003139326262270138
2026-06-11,1242.71,1253.22,1237.62,1249.43,2535198.0,3230008220.0,1250081601.0,0.002028026008839722
2026-06-12,1241.79,1265.06,1235.76,1262.04,5049478.0,6477910214.0,1250081601.0,0.004039318710043154
2026-06-15,1262.81,1262.81,1240.73,1241.71,4158556.0,5303656129.0,1250081601.0,0.0033266276350866794
2026-06-16,1237.72,1238.57,1225.98,1226.64,3496974.0,4399957625.0,1250081601.0,0.002797396583713098
2026-06-17,1228.91,1230.64,1209.92,1211.33,4480330.0,5581256291.0,1250081601.0,0.00358403003165231
2026-06-18,1206.45,1210.23,1183.22,1186.91,5747173.0,7016713941.0,1250081601.0,0.004597438275551422
2026-06-22,1186.23,1223.83,1177.14,1212.71,5825131.0,7163236298.0,1250081601.0,0.004659800604488698
2026-06-23,1210.35,1234.78,1188.86,1194.19,5800405.0,7179745911.0,1250081601.0,0.004640021095710855
2026-06-24,1194.38,1213.16,1179.59,1179.76,4533528.0,5516574460.0,1250081601.0,0.0036265856535872654
2026-06-25,1179.09,1198.63,1172.26,1184.08,4844649.0,5860481755.0,1250081601.0,0.003875466206465669
2026-06-26,1199.0,1199.0,1168.1,1168.63,5006647.0,5922014054.0,1250081601.0,0.004005056146730697
2026-06-29,1169.0,1215.0,1151.01,1194.96,6687812.0,7949237761.0,1250081601.0,0.005349900354224956
2026-06-30,1187.0,1195.67,1176.0,1185.49,3960779.0,4684236159.0,1250081601.0,0.003168416363245074
2026-07-01,1180.1,1196.8,1166.33,1193.01,4247381.0,5033838236.0,1250081601.0,0.00339768299653584
2026-07-02,1193.01,1215.52,1190.51,1203.0,5087015.0,6122360932.0,1250081601.0,0.004069346349814807
2026-07-03,1205.24,1210.14,1185.0,1194.45,3426755.0,4099266243.0,1250081601.0,0.0027412250506357143
2026-07-06,1186.0,1215.0,1180.0,1206.91,4097001.0,4913750668.0,1250081601.0,0.003277386849564551
2026-07-07,1200.0,1202.0,1188.11,1188.8,2736500.0,3264967794.0,1250081601.0,0.002189057096601488
2026-07-08,1188.77,1200.98,1177.0,1199.3,2577602.0,3071933498.0,1250081601.0,0.0020619469944506445
2026-07-09,1191.0,1191.99,1178.0,1182.19,3409634.0,4035216946.0,1250081601.0,0.0027275291447154096
2026-07-10,1182.2,1204.98,1170.28,1204.98,5221255.0,6223343642.0,1250081601.0,0.0041767313396367635
2026-07-13,1197.12,1215.0,1190.19,1210.99,4198257.0,5056689558.0,1250081601.0,0.003358386361851589
2026-07-14,1208.99,1226.87,1205.0,1214.88,4352726.0,5294785036.0,1250081601.0,0.003481953495290265
2026-07-15,1203.66,1256.6,1198.66,1251.06,7194371.0,8922861367.0,1250081601.0,0.0057551211010904236
2026-07-16,1252.0,1267.97,1245.05,1258.99,4761114.0,5987570858.0,1250081601.0,0.003808642568766197
2026-07-17,1269.01,1269.33,1238.98,1253.0,5841730.0,7322732709.0,1250081601.0,0.004673078937668486
